Date,SPX,GLD,USO,SLV,EUR/USD
10/11/2017,2555.23999,1227.90001,10.36,16.25,1.186549
10/12/2017,2550.929932,1228.89999,10.23,16.26,1.18318
10/16/2017,2557.639893,1229.70001,10.46,16.25,1.179454
10/17/2017,2559.360107,1221.29997,10.49,16.09,1.177191
10/18/2017,2561.26001,1216.69998,10.48,16.059999,1.179523
10/19/2017,2562.100098,1223.89999,10.35,16.27,1.184806
10/23/2017,2564.97998,1218.00003,10.42,16.139999,1.175917
10/24/2017,2569.129883,1213.30002,10.54,16.02,1.175903
10/25/2017,2557.149902,1213.49998,10.48,16.01,1.182075
10/26/2017,2560.399902,1203.30002,10.57,15.85,1.163724
10/30/2017,2572.830078,1211.29997,10.87,15.91,1.160456
10/31/2017,2575.26001,1206.69998,10.93,15.79,1.16527
11/1/2017,2579.360107,1211.10001,10.9,16.18,1.165175
11/2/2017,2579.850098,1211.90002,10.99,16.17,1.162872
11/3/2017,2587.840088,1206.20003,11.18,15.92,1.166181
11/6/2017,2591.129883,1216.50002,11.51,16.27,1.161494
11/7/2017,2590.639893,1212.09999,11.49,16.01,1.161265
11/8/2017,2594.379883,1216.29997,11.41,16.059999,1.160106
11/9/2017,2584.620117,1221.29997,11.46,16.07,1.159689
11/10/2017,2582.300049,1211.29997,11.42,15.95,1.164687
11/13/2017,2584.840088,1213.09998,11.38,16.09,1.166113
11/14/2017,2578.870117,1215.59998,11.13,16.08,1.166494
11/15/2017,2564.620117,1214.10004,11.09,16.030001,1.179287
11/20/2017,2582.139893,1213.09998,11.28,15.98,1.173186
11/21/2017,2599.030029,1215.10002,11.4,16.01,1.174122
11/22/2017,2597.080078,1226.29997,11.6,16.17,1.173723
11/24/2017,2602.419922,1223.2,11.79,16.08,1.185396
11/27/2017,2601.419922,1228.30002,11.59,16.1,1.192649
11/28/2017,2627.040039,1228.09998,11.58,15.91,1.19049
11/29/2017,2626.070068,1220.40001,11.47,15.64,1.184806
11/30/2017,2647.580078,1210.99998,11.47,15.51,1.185199
12/1/2017,2642.219971,1215.89996,11.67,15.53,1.189825
12/4/2017,2639.439941,1211.8,11.49,15.44,1.185986
12/5/2017,2629.570068,1203.2,11.54,15.23,1.186775
12/6/2017,2629.27002,1200.7,11.2,15.1,1.183292
12/7/2017,2636.97998,1184.89998,11.33,14.87,1.180429
12/8/2017,2651.5,1184.80003,11.49,14.96,1.177218
12/11/2017,2659.98999,1180.10002,11.6,14.85,1.176997
12/12/2017,2664.110107,1181.50002,11.44,14.86,1.177759
12/13/2017,2662.850098,1191.69998,11.33,15.15,1.17426
12/14/2017,2652.01001,1189.3,11.43,15.02,1.183586
12/15/2017,2675.810059,1191.8,11.46,15.15,1.177496
12/18/2017,2690.159912,1197.30003,11.44,15.22,1.174357
12/19/2017,2681.469971,1198.2,11.51,15.22,1.178425
12/20/2017,2679.25,1201.39999,11.61,15.25,1.184133
12/21/2017,2684.570068,1203.09998,11.64,15.22,1.187818
12/22/2017,2683.340088,1209.40002,11.66,15.4,1.185733
12/26/2017,2680.5,1217.69997,11.95,15.59,1.187254
12/27/2017,2682.620117,1222.30003,11.92,15.73,1.185789
12/28/2017,2687.540039,1228.49998,11.97,15.88,1.190079
12/29/2017,2673.610107,1236.50002,12.01,15.99,1.194172
1/2/2018,2695.810059,1251.50002,12.07,16.209999,1.201158
1/3/2018,2713.060059,1248.2,12.34,16.17,1.206345
1/4/2018,2723.98999,1254.59999,12.37,16.23,1.201043
1/5/2018,2743.149902,1253.30002,12.31,16.219999,1.206884
1/8/2018,2747.709961,1253.09998,12.38,16.15,1.203746
1/9/2018,2751.290039,1247.30003,12.57,16.030001,1.197046
1/10/2018,2748.22998,1250.29999,12.68,16.02,1.192933
1/11/2018,2767.560059,1254.40002,12.7,16.01,1.195614
1/12/2018,2786.23999,1269.59999,12.87,16.27,1.20421
1/16/2018,2776.419922,1271.69998,12.76,16.25,1.226843
1/17/2018,2802.560059,1261.39999,12.78,16.059999,1.227129
1/18/2018,2798.030029,1258.60001,12.76,15.97,1.218398
1/19/2018,2810.300049,1264.19998,12.72,16.049999,1.223661
1/22/2018,2832.969971,1266.50002,12.78,16.040001,1.22555
1/23/2018,2839.129883,1272.79999,12.97,16.08,1.225625
1/24/2018,2837.540039,1288.30002,13.22,16.559999,1.231027
1/25/2018,2839.25,1279.70001,13.06,16.309999,1.239111
1/26/2018,2872.870117,1280.70007,13.24,16.41,1.239234
1/29/2018,2853.530029,1273.49998,13.11,16.209999,1.242807
1/30/2018,2822.429932,1268.00003,12.9,16.15,1.238114
1/31/2018,2823.810059,1276.50002,12.98,16.35,1.240957
2/1/2018,2821.97998,1280.70007,13.24,16.25,1.241866
2/2/2018,2762.129883,1263.89999,13.04,15.66,1.251001
2/5/2018,2648.939941,1267.09999,12.77,15.74,1.244694
2/6/2018,2695.139893,1253.79997,12.7,15.65,1.236782
2/7/2018,2681.659912,1247.90001,12.37,15.41,1.238129
2/8/2018,2581,1249.80003,12.09,15.46,1.226813
2/9/2018,2619.550049,1247.69997,11.86,15.39,1.226076
2/12/2018,2656,1253.70003,11.89,15.57,1.22528
2/13/2018,2662.939941,1260.80002,11.87,15.62,1.230376
2/14/2018,2698.629883,1282.29996,12.18,15.91,1.235376
2/15/2018,2731.199951,1283.80005,12.33,15.91,1.246727
2/16/2018,2732.219971,1279.59999,12.38,15.73,1.25036
2/20/2018,2716.26001,1262.39998,12.39,15.54,1.239864
2/21/2018,2701.330078,1256.60004,12.29,15.54,1.233532
2/22/2018,2703.959961,1263.00003,12.59,15.66,1.228184
2/23/2018,2747.300049,1261.39999,12.77,15.59,1.232666
2/26/2018,2779.600098,1264.49997,12.86,15.68,1.228713
2/27/2018,2744.280029,1251.29997,12.65,15.48,1.231557
2/28/2018,2713.830078,1250,12.37,15.46,1.223032
3/1/2018,2677.669922,1247.20001,12.35,15.54,1.219126
3/2/2018,2691.25,1253.89999,12.37,15.56,1.227084
3/5/2018,2720.939941,1251.8,12.59,15.49,1.231542
3/6/2018,2728.120117,1265.29999,12.57,15.78,1.233654
3/7/2018,2726.800049,1257.20001,12.35,15.53,1.241665
3/8/2018,2738.969971,1254.19998,12.15,15.55,1.241465
3/9/2018,2786.570068,1255.40001,12.47,15.63,1.230663
3/12/2018,2783.02002,1255.40001,12.37,15.61,1.230875
3/13/2018,2765.310059,1257.79999,12.24,15.61,1.233958
3/14/2018,2749.47998,1256.99997,12.28,15.61,1.239234
3/15/2018,2747.330078,1249.00002,12.34,15.45,1.237562
3/16/2018,2752.01001,1245.99998,12.55,15.39,1.230921
3/19/2018,2712.919922,1248.70003,12.55,15.39,1.228079
3/20/2018,2716.939941,1243.09998,12.81,15.28,1.233685
3/21/2018,2711.929932,1264.80003,13.18,15.65,1.22519
3/22/2018,2643.689941,1259.80003,12.95,15.44,1.234766
3/23/2018,2588.26001,1276.10001,13.28,15.58,1.232499
3/26/2018,2658.550049,1282.79999,13.21,15.72,1.245749
3/27/2018,2612.620117,1274.89998,13.08,15.57,1.240787
3/28/2018,2605,1257.30003,13.04,15.36,1.231027
3/29/2018,2640.870117,1257.90001,13.09,15.41,1.230285
4/2/2018,2581.879883,1272.60002,12.74,15.65,1.229271
4/3/2018,2614.449951,1263.00003,12.81,15.46,1.227853
4/4/2018,2644.689941,1264.49997,12.82,15.38,1.228682
4/5/2018,2662.840088,1258.00003,12.83,15.45,1.22516
4/9/2018,2613.159912,1268.2,12.77,15.56,1.23224
4/10/2018,2656.870117,1271.20003,13.25,15.62,1.236308
4/11/2018,2642.189941,1281.10001,13.45,15.69,1.237164
4/12/2018,2663.98999,1266.20003,13.52,15.52,1.23297
4/16/2018,2677.840088,1276.29997,13.38,15.72,1.238513
4/17/2018,2706.389893,1277.5,13.41,15.8,1.237317
4/18/2018,2708.639893,1278.49998,13.88,16.18,1.237915
4/19/2018,2693.129883,1275.99998,13.77,16.26,1.234553
4/23/2018,2670.290039,1256.20003,13.92,15.67,1.220897
4/24/2018,2634.560059,1262.30003,13.68,15.76,1.22414
4/25/2018,2639.399902,1254.10004,13.72,15.61,1.217167
4/26/2018,2666.939941,1249.70001,13.77,15.58,1.210962
4/30/2018,2648.050049,1245.89996,13.8,15.38,1.208123
5/1/2018,2654.800049,1237.09999,13.61,15.24,1.199156
5/2/2018,2635.669922,1236.50002,13.67,15.42,1.1951
5/3/2018,2629.72998,1242.79999,13.82,15.46,1.198926
5/7/2018,2672.629883,1245.7,14.1,15.52,1.193374
5/8/2018,2671.919922,1245.89996,14.06,15.51,1.186789
5/9/2018,2697.790039,1243.30002,14.37,15.53,1.184722
5/10/2018,2723.070068,1251.8,14.41,15.74,1.191753
5/14/2018,2730.129883,1244.89998,14.38,15.56,1.193118
5/16/2018,2725.780029,1225.438,14.4058,15.4542,1.182033
